toko,nama_barang,review_text,rating,clean_text,has_kualitas_produk,has_harga,has_pengiriman,has_pelayanan,has_performa,has_packaging,sentiment_kualitas_produk,sentiment_harga,sentiment_pengiriman,sentiment_pelayanan,sentiment_performa,sentiment_packaging,text_length,word_count
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Barang udh sampe aman pan kpn order LG kk la..tks,5,barang sudah sampe aman pan kpn order lg kk la tks,0,0,0,0,0,1,0,0,0,0,0,1,50,11
oppo,"[IRVANGALIH APPROVED] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Mantap sesuai pesanan,5,bagus sesuai pesanan,1,0,0,0,1,0,1,0,0,0,1,0,20,3
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),barang sesuai pesanan.cuman di expedisi.paketnya gepeng.tapi hp aman tidak ada masalah,5,barang sesuai pesanan cuman di expedisi paketnya gepeng tapi hp aman tidak ada masalah,0,0,0,1,0,1,0,0,0,-1,0,1,86,14
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Sesuai iklan,5,sesuai iklan,0,0,0,0,0,0,0,0,0,0,0,0,12,2
oppo,"[WILLIE SALIM APPROVED] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC] Cofund","Barang sesuai,,packing rapih banget,,Alhamdulillah cepet sampe nya juga",5,barang sesuai packing rapih banget alhamdulillah cepet sampe nya juga,0,0,0,0,0,1,0,0,0,0,0,1,69,10
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Mendarat dengan selamat,5,mendarat dengan selamat,0,0,1,0,0,0,0,0,-1,0,0,0,23,3
oppo,"[PUTRA SIREGAR APPROVED] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,OPPO Reno12 F 8GB/256GB Smartphone (Garansi Resmi) XYZ8732OP,"fasr proses, sangat puass",5,fasr proses sangat puass,0,0,0,0,0,0,0,0,0,0,0,0,24,4
oppo,"OPPO A38 [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi","Recommended sesuai expetasi,tidak ada kendala...semuanya menyala dg baik, produk orisinil👍👌",5,rekomendasi sesuai expetasi tidak ada kendala semuanya menyala dg baik produk orisinil,0,0,0,1,0,0,0,0,0,0,0,0,86,12
oppo,"OPPO Cable USB A to USB C 1M  [VOOC Fast-Charging Cable, Type-C] Kabel","packing nya rapi aman, brang berfungsi dengan baik mantapp👍",5,packing nya rapi aman brang berfungsi dengan baik mantapp,1,0,0,1,0,1,1,0,0,1,0,1,57,9
oppo,[AFDHAL APPROVED] HP OPPO Reno12 F 4G - OPPO Official Store,"Mantab yaa.. toko nya AMANAH 
Padahal udah deg2an bener takut gak ORI.
Alhasil setelah nunggu 3hari ternyata sesuai dg harapan aku ... Makasih yaa sudah amanah ...
Kejern...",5,mantab yaa toko nya amanah padahal sudah degan benar takut tidak ori alhasil setelah nunggu hari ternyata sesuai dg harapan aku makasih yaa sudah amanah kejern,0,0,0,1,0,1,0,0,0,-1,0,1,159,26
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Terimakasih paket sudah di terima dengan keadaan baik dan aman,5,terimakasih paket sudah di terima dengan keadaan baik dan aman,0,0,0,1,0,1,0,0,0,1,0,1,62,10
oppo,"OPPO A60 8GB+8GB/128GB & 256GB [Military-Grade Shock Resistance, Snapdragon 680, 45W SUPERVOOC, Dual Stereo Speakers]",Mantap sesuai barangnya,5,bagus sesuai barangnya,1,0,0,0,1,0,1,0,0,0,1,0,22,3
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Bagus bgt alhmdulillah,5,bagus banget alhmdulillah,1,0,0,0,1,0,1,0,0,0,1,0,25,3
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Lumayan,5,lumayan,0,0,0,0,0,0,0,0,0,0,0,0,7,1
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Alhamdulillah telah sampai dalam keadaan baik dan berfungsi .,5,alhamdulillah telah sampai dalam keadaan baik dan berfungsi,0,0,0,1,0,0,0,0,0,1,0,0,59,8
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Mantap.... Sesuai pesanan, terimakasih....
Maaf video terlalu panjang jadi gak bisa di upload..",5,bagus sesuai pesanan terimakasih maaf video terlalu panjang jadi tidak bisa di upload,1,0,0,1,1,0,1,0,0,-1,1,0,85,13
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Pokony puas lah,5,pokony puas lah,0,0,0,0,0,0,0,0,0,0,0,0,15,3
oppo,OPPO A5 8GB+128GB & 8GB+256GB (Garansi Resmi),ok cepat terimakasih,5,bagus cepat terimakasih,1,0,1,0,1,0,1,0,1,0,1,0,23,3
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),mantap..sesuai dengan deskripsi,5,bagus sesuai dengan deskripsi,1,0,0,0,1,0,1,0,0,0,1,0,29,4
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",order yg ke 3 kalinya disini,5,order yg ke kalinya disini,0,0,0,0,0,0,0,0,0,0,0,0,26,5
oppo,OPPO A5 8GB+128GB & 8GB+256GB (Garansi Resmi),semoga awet..  terima kasih oppo Indonesia,5,semoga awet terima kasih oppo indonesia,0,0,0,0,0,0,0,0,0,0,0,0,39,6
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Barang nya bagus sesuai pesanan msntap seller nya amanah.makisih buat aa kurirnya,5,barang nya bagus sesuai pesanan msntap seller nya amanah makisih buat aa kurirnya,1,0,0,0,1,1,1,0,0,0,1,1,81,13
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Sesuai barangnya,4,sesuai barangnya,0,0,0,0,0,0,0,0,0,0,0,0,16,2
oppo,"【AFDHAL APPROVED】HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Bagus,,ori",4,bagus ori,1,0,0,0,1,0,1,0,0,0,1,0,9,2
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Tokonya amanah, barang datang tdk ada cacat 1 pun.warna dtng sesuai yg di minta top deh siip deh👍👍👍",4,tokonya amanah barang datang tdk ada cacat pun warna dtng sesuai yg di minta top deh siip deh,1,0,0,0,0,1,-1,0,0,0,0,1,93,18
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"makasih gan, barangnya ajib, pelayanan juga cepat",5,makasih gan barangnya ajib pelayanan juga cepat,0,0,1,0,1,0,0,0,1,0,1,0,47,7
oppo,OPPO A5 Pro 5G 8GB+256GB (Garansi Resmi),alhmdllh barang sesuai dan ok,5,alhmdllh barang sesuai dan bagus,1,0,0,0,1,0,1,0,0,0,1,0,32,5
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),barang udah nyampe berfungsi dengan baik. bgus,5,barang sudah nyampe berfungsi dengan baik bagus,1,0,0,1,1,0,1,0,0,1,1,0,47,7
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Kurir nyaaa ramah, packaging nyaaa sangat aman",5,kurir nyaaa ramah packaging nyaaa sangat aman,0,0,0,1,0,1,0,0,0,1,0,1,45,7
oppo,OPPO A79 5G 8GB/256GB (Garansi Resmi),barang segel semoga awet hp nya,5,barang segel semoga awet hp nya,0,0,0,0,0,0,0,0,0,0,0,0,31,6
oppo,HP OPPO Reno12 F 4G  8 GB/256 GB - OPPO Official Store,"bagus pokoknya, tokonya amanah  somoga saja awet 👍🏻",5,bagus pokoknya tokonya amanah somoga saja awet,1,0,0,0,1,1,1,0,0,0,1,1,46,7
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Alhamdulillah HP sudah Dateng,,bagus barangnya🥰",5,alhamdulillah hp sudah dateng bagus barangnya,1,0,0,0,1,0,1,0,0,0,1,0,45,6
oppo,"OPPO A58 NFC 8GB/128GB [8GB+8GB RAM Expansion, 5000mAh SUPERVOOC 33W, FHD+ Big Screen] Bluetooth",Bagus sesuai,5,bagus sesuai,1,0,0,0,1,0,1,0,0,0,1,0,12,2
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Pengiriman cepat sesuai dengan pesanan , ORI........",5,pengiriman cepat sesuai dengan pesanan ori,0,0,1,0,1,0,0,0,1,0,1,0,42,6
oppo,"【AFDHAL APPROVED】HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Sangattt puasss thanks seleeeerrr 😘😘🥰🥰🥰,5,sangattt puasss thanks seleeeerrr,0,0,0,0,0,0,0,0,0,0,0,0,33,4
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,"[AFDHAL APPROVED] OPPO A58 NFC 8GB/128GB [8GB+8GB RAM Expansion, 5000mAh SUPERVOOC 33W, FHD+ Big Screen] Bluetooth",Sesuai pesanan. Recommend dech pkoknya beli disini. Barang ori. Trima kasih seller.,5,sesuai pesanan recommend dech pkoknya beli disini barang ori trima kasih seller,0,0,0,0,0,0,0,0,0,0,0,0,79,12
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Alhamdulillah barangnya ORI dan bagus,5,alhamdulillah barangnya ori dan bagus,1,0,0,0,1,0,1,0,0,0,1,0,37,5
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Bgus skli sesuai pesanan ok amanh pkoknya smga tkonya sllu sukses,5,bagus skli sesuai pesanan bagus amanh pkoknya smga tkonya sllu sukses,1,0,0,0,1,1,1,0,0,0,1,1,69,11
oppo,"HP OPPO A3x 6GB+128GB [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Toko amanah kurir amanah alhamdulillah😊,5,toko amanah kurir amanah alhamdulillah,0,0,0,0,0,1,0,0,0,0,0,1,38,5
oppo,"HP OPPO A3x 6GB+128GB [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Ok,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,OPPO Cable USB A-C DL 201 White Led,sesuaii semoga bisa tahan lama,5,sesuaii semoga bisa tahan lambat,0,0,1,1,1,0,0,0,-1,-1,-1,0,32,5
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Sempat ragu sih,tp beneran dikirim hp OPO.bagus anakku suka",5,sempat ragu sih tapi beneran dikirim hp opo bagus anakku suka,1,0,0,0,1,0,1,0,0,0,1,0,61,11
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",BESTTTTTTTTTTTTTTTTTTTTTTTT5TTTTTTTTTTTT💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗...,5,bestttttttttttttttttttttttttttttttttttt,0,0,0,0,0,0,0,0,0,0,0,0,39,1
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Sudh sampai ...🥰🥰🥰,5,sudh sampai,0,0,0,0,0,0,0,0,0,0,0,0,11,2
oppo,"[REZKY_PHONECELL_KTB APPROVED] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Barang sampai dengan selamat.
Pengiriman cepat.
Mantap",5,barang sampai dengan selamat pengiriman cepat bagus,1,0,1,0,1,0,1,0,0,0,1,0,51,7
oppo,[BAIM APPROVED] HP OPPO A78 8GB/256GB Smartphone (Garansi Resmi) Gold Camera Led  Bluetooth Speakers Kamera,Alhamdulillah produknya cepat sampai dan dijamin asli🥰🥰🥰,5,alhamdulillah produknya cepat sampai dan dijamin asli,1,0,1,0,1,0,1,0,1,0,1,0,53,7
oppo,"OPPO A60 8GB+8GB/128GB & 256GB [Military-Grade Shock Resistance, Snapdragon 680, 45W SUPERVOOC, Dual Stereo Speakers]",Mantapp... Produk ORI dan semoga awet,5,mantapp produk ori dan semoga awet,1,0,0,0,0,0,1,0,0,0,0,0,34,6
oppo,OPPO Reno12 5G 12GB/256GB Smartphone (Garansi Resmi),Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,OPPO VOOC Cable USB-C to USB-C 1M 8A White ID,Salah beli harusnya beli kabel charger malah cek out yg ini,3,salah beli harusnya beli kabel charger malah cek out yg ini,0,0,0,0,0,0,0,0,0,0,0,0,59,11
oppo,"OPPO A58 NFC 8GB/128GB [8GB+8GB RAM Expansion, 5000mAh SUPERVOOC 33W, FHD+ Big Screen] Bluetooth","Barang bagus dan dalam keadaan baik, kurir ramah dan baik",5,barang bagus dan dalam keadaan baik kurir ramah dan baik,1,0,0,1,1,0,1,0,0,1,1,0,56,10
oppo,"OPPO Reno11 Pro 5G 12GB/512GB [50MP OIS Main Camera, 80W SUPERVOOC, MediaTek Dimensity 8200, 120Hz 3D Curved Screen]",Hp nya Masi bagus dan ori,5,hp nya masi bagus dan ori,1,0,0,0,1,0,1,0,0,0,1,0,25,6
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Di live ngomong nya ram 8 apa dateng ram 4,1,di live ngomong nya ram apa dateng ram,0,0,0,0,0,0,0,0,0,0,0,0,38,8
oppo,"[WENNY_WIJAYA APPROVED] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Keren pokoknya,5,keren pokoknya,0,0,0,0,0,0,0,0,0,0,0,0,14,2
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Barangnya ORI bagu bangett jangan ragu mau beli di toko ini...,5,barangnya ori bagu bangett jangan ragu mau beli di toko ini,0,0,0,0,0,0,0,0,0,0,0,0,59,11
oppo,OPPO Cable USB A-C DL 201 White Led,"inii beneran aslii, di cas cepet bgt ngisi nyaa, cmn panjang bener yak 2 meter jir wkakakaka, makasii deh seller🫰🏻",5,inii beneran aslii di cas cepet banget ngisi nyaa cmn panjang benar yak meter jir wkakakaka makasii deh seller,1,0,0,0,0,0,1,0,0,0,0,0,110,19
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Barang nya udah sampe dan bagus ,cuman pengiriman nya agak lama",5,barang nya sudah sampe dan bagus cuman pengiriman nya agak lambat,1,0,1,1,1,0,1,0,-1,-1,0,0,65,11
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"Berfungsi dengan baik, semoga awet untuk pamakaian jangka panjang",5,berfungsi dengan baik semoga awet untuk pamakaian jangka panjang,0,0,0,1,0,0,0,0,0,1,0,0,64,9
oppo,"OPPO Cable USB A to USB C 1M  [VOOC Fast-Charging Cable, Type-C] Kabel","Bagus bgt.... Paketannya terima dengan baik ,,,,",5,bagus banget paketannya terima dengan baik,1,0,0,1,1,0,1,0,0,1,1,0,42,6
oppo,OPPO Half-Ear Earphones MH135 White UN,Bagus bgt.... Packingnya rapih...bagus .. terima kasih 🤗🤗,5,bagus banget packingnya rapih bagus terima kasih,1,0,0,0,1,1,1,0,0,0,1,1,48,7
oppo,"OPPO A38 6/128GB [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi",Sesuai ekspektasi,5,sesuai ekspektasi,0,0,0,0,0,0,0,0,0,0,0,0,17,2
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Cakep bgt pokonya…!
Hatur nuhun..!",5,cakep banget pokonya hatur nuhun,0,0,0,0,0,0,0,0,0,0,0,0,32,5
oppo,"OPPO A38 6/128GB [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi","barangnya sudah keterima sesuai pesanan, pengiriman aman terkendali. Packing double wrap segelondong. Pokoknya rekomended
Terimakasih",5,barangnya sudah keterima sesuai pesanan pengiriman aman terkendali packing double wrap segelondong pokoknya rekomended terimakasih,0,0,0,0,0,1,0,0,0,0,0,1,130,15
oppo,[AFDHAL APPROVED] HP OPPO Reno12 F 4G - OPPO Official Store,"tokonya tidak relevan 
paketnya rusak...
dikembalikan malah di tolak...",1,tokonya tidak relevan paketnya buruk dikembalikan malah di tolak,1,0,0,1,0,1,-1,0,0,-1,0,-1,64,9
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Barang sudah diterima,5,barang sudah diterima,0,0,0,0,0,0,0,0,0,0,0,0,21,3
oppo,OPPO Reno12 5G 12GB/256GB Smartphone (Garansi Resmi) XYZ8732OP,Realpict..berfungsi dengan baik,5,realpict berfungsi dengan baik,0,0,0,1,0,0,0,0,0,1,0,0,30,4
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"produk ok, 
pengiriman dan respone seller ok
mudah2an awettt",5,produk bagus pengiriman dan respone seller bagus mudahan awettt,1,0,0,1,1,0,1,0,0,1,1,0,63,9
oppo,"[DOOHANJA APPROVED] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Baguss, paketnyaa aman bangettt, rekomenn bangett, realpict jugaa matappp pokoknyaaa
Kejernihan lensa: jernihh
Kualitas pengerjaan: gerjep bangett
Performa sistem: baguss...",5,baguss paketnyaa aman bangettt rekomenn bangett realpict jugaa matappp pokoknyaaa kejernihan lensa jernihh kualitas pengerjaan gerjep bangett performa sistem baguss,1,0,0,0,1,1,1,0,0,0,1,1,164,20
oppo,OPPO A38 6GB/128GB (Garansi Resmi) XYZ8732OP,"makasih,udh diterima",5,makasih sudah diterima,0,0,0,0,0,0,0,0,0,0,0,0,22,3
oppo,CASE OPPO Reno10 5G Colorful Protective Case Metal,ok,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Alhamdulillah ORI bagus dan amanah suda 2x pesan puas,5,alhamdulillah ori bagus dan amanah suda x pesan puas,1,0,0,0,1,1,1,0,0,0,1,1,52,9
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Sangt puas tidak mengecewakn barang bagus mulus tidak ada cacat ok pokonya,5,sangt puas tidak mengecewakn barang bagus mulus tidak ada cacat bagus pokonya,1,0,0,1,1,0,0,0,0,-1,1,0,77,12
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Bagus banget hp nya,5,bagus banget hp nya,1,0,0,0,1,0,1,0,0,0,1,0,19,4
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,HP OPPO Reno12 F 4G  8 GB/256 GB - OPPO Official Store,Allhamdulillah paket nya  dtg dgn selamt ...semoga awet,5,allhamdulillah paket nya dtg dgn selamt semoga awet,0,0,0,0,0,0,0,0,0,0,0,0,51,8
oppo,HP OPPO A78 8GB/256GB Smartphone (Garansi Resmi) Gold Camera Led  Bluetooth Speakers Kamera,Mantappp pokoknyaaaa,5,mantappp pokoknyaaaa,1,0,0,0,0,0,1,0,0,0,0,0,20,2
oppo,OPPO A3x 4GB(+4GB)/64GB (Garansi Resmi)  XYZ8732OP,"paket sudah sampai dengan selamat, vitamin c kaya akan antioksidan, tidak perih di lambung, bisa di konsumsi saat perut kosong karena vitamin c ini tidak bersifat asam, d...",5,paket sudah sampai dengan selamat vitamin c kaya akan antioksidan tidak perih di lambung bisa di konsumsi saat perut kosong karena vitamin c ini tidak bersifat asam d,0,0,1,1,0,0,0,0,-1,-1,0,0,166,28
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Barang sdh sampai, aman tdk ada lecet
Toko sdh terpecaya, sdh beberapa kali order disini",4,barang sdh sampai aman tdk ada lecet toko sdh terpecaya sdh beberapa kali order disini,0,0,0,0,0,1,0,0,0,0,0,1,86,15
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Cukup bagus sesuai harga, paket aman berpungsi dengan baik,kelengkapan dus sesuai, segel aman. mksh seler dan jasa kirim🙏",4,cukup bagus sesuai harga paket aman berpungsi dengan baik kelengkapan dus sesuai segel aman mksh seler dan jasa kirim,1,0,0,1,1,1,1,0,0,1,1,1,117,19
oppo,"OPPO A38 6/128GB [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi",Sangat puas. Maaf video suara y berisik🙏,5,sangat puas maaf video suara y berisik,0,0,0,0,0,0,0,0,0,0,0,0,38,7
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Bagus hp nya mantap,4,bagus hp nya bagus,1,0,0,0,1,0,1,0,0,0,1,0,18,4
oppo,"OPPO A38 [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi",Asli gak nyesel bli d sni barang ori punya... Mantul deh,5,asli tidak nyesel bli d sni barang ori punya bagus deh,1,0,0,1,1,0,1,0,0,-1,1,0,54,11
oppo,OPPO A5 Pro 8GB+128GB/256GB (Garansi Resmi),"barangnya mantap, berkualitas, pengiriman cepat👍👍👍",5,barangnya bagus berkualitas pengiriman cepat,1,0,1,0,1,0,1,0,1,0,1,0,44,5
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Semuanya baik, original. Tp
Saya harus jujur.. beli di toko hp daerah mu mungkin lebih murah",5,semuanya baik original tapi saya harus jujur beli di toko hp daerah mu mungkin lebih murah,1,1,0,1,0,0,1,1,0,1,0,0,90,16
oppo,OPPO Cable USB A-C DL 201 White Led,amanah dan kualitas paket sesuai dengan yang di gambar,5,amanah dan kualitas paket sesuai dengan yang di gambar,1,0,0,0,0,1,1,0,0,0,0,1,54,9
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","sangat puas ,,pesanan sesuai",5,sangat puas pesanan sesuai,0,0,0,0,0,0,0,0,0,0,0,0,26,4
oppo,OPPO A79 5G 8GB/256GB (Garansi Resmi),"Paket datang dengan selamat,packing aman hp original",5,paket datang dengan selamat packing aman hp original,1,0,1,0,0,1,1,0,-1,0,0,1,52,8
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Paket sudah terima oppo makin mantap,5,paket sudah terima oppo makin bagus,1,0,0,0,1,0,1,0,0,0,1,0,35,6
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Pengiriman cepat. Barang sudah diterima dengan kondisi baik,5,pengiriman cepat barang sudah diterima dengan kondisi baik,0,0,1,1,1,0,0,0,1,1,1,0,58,8
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),Product sesuai. Tapi persiapan barangnya agak lama. Semoga bisa lebih ditingkatkan utk kedepannya,5,product sesuai tapi persiapan barangnya agak lambat semoga bisa lebih ditingkatkan utk kedepannya,0,0,1,1,1,0,0,0,-1,-1,-1,0,97,13
